matchId,homeTeam,awayTeam,side,teamName,eventId,playerId,playerName,minute,second,x,y,period,type,outcomeType,qualifiers,length,angle,endX,endY
1903429,Man City,Nottingham Forest,home,Man City,814,303139.0,Rodri,66,57.0,68.7,47.7,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, Zone, PassEndY",6.4,0.82,72.9,54.6
1903429,Man City,Nottingham Forest,home,Man City,815,331254.0,Phil Foden,66,59.0,72.9,54.6,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, LayOff, PassEndX, Length",7.0,3.92,68.2,47.4
1903429,Man City,Nottingham Forest,home,Man City,816,303139.0,Rodri,67,1.0,68.1,48.0,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, Zone, PassEndY",11.2,4.66,67.5,31.5
1903429,Man City,Nottingham Forest,home,Man City,817,136741.0,Bernardo Silva,67,2.0,67.5,31.5,SecondHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Zone, Length",16.9,5.05,72.8,8.1
1903429,Man City,Nottingham Forest,home,Man City,818,386153.0,Rayan Cherki,67,7.0,67.6,11.4,SecondHalf,Pass,Successful,"Length, Zone, PassEndX, PassEndY, Angle",15.6,1.82,64.0,33.6
1903429,Man City,Nottingham Forest,home,Man City,819,303139.0,Rodri,67,11.0,64.7,39.7,SecondHalf,Pass,Successful,"Zone, PassEndY, Length, PassEndX, Angle",14.3,1.08,71.1,58.2
1903429,Man City,Nottingham Forest,home,Man City,820,331254.0,Phil Foden,67,12.0,71.1,58.2,SecondHalf,Pass,Successful,"Angle, PassEndX, Length, PassEndY, Zone",11.5,4.13,65.1,44.1
1903429,Man City,Nottingham Forest,home,Man City,821,303139.0,Rodri,67,15.0,65.4,44.2,SecondHalf,Pass,Successful,"PassEndY, Length, Zone, PassEndX, Angle",16.7,2.14,56.9,64.9
1903429,Man City,Nottingham Forest,home,Man City,822,374631.0,Marc Guéhi,67,17.0,56.9,64.9,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, PassEndY, Zone",15.9,1.03,64.7,84.9
1903429,Man City,Nottingham Forest,home,Man City,823,355401.0,Rayan Aït-Nouri,67,21.0,62.1,79.2,SecondHalf,Pass,Successful,"PassEndX, Length, Zone, PassEndY, Angle",17.1,4.68,61.6,54.1
1903429,Man City,Nottingham Forest,home,Man City,824,303139.0,Rodri,67,23.0,61.6,54.1,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, Length, PassEndX",23.6,3.74,43.0,34.6
1903429,Man City,Nottingham Forest,home,Man City,825,313171.0,Rúben Dias,67,25.0,43.0,34.6,SecondHalf,Pass,Successful,"Angle, PassEndX, Length, PassEndY, Zone",14.3,5.05,47.5,14.7
1903429,Man City,Nottingham Forest,home,Man City,826,136741.0,Bernardo Silva,67,29.0,46.2,22.9,SecondHalf,Pass,Unsuccessful,"PassEndY, Zone, Angle, Chipped, Length, PassEndX",7.3,1.69,45.4,33.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,501,397497.0,Igor Jesus,67,30.0,55.0,64.6,SecondHalf,BallTouch,Successful,Zone,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,503,332867.0,Morgan Gibbs-White,67,33.0,61.9,27.4,SecondHalf,TakeOn,Successful,"Offensive, Zone, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,home,Man City,827,355401.0,Rayan Aït-Nouri,67,33.0,38.1,72.6,SecondHalf,Challenge,Unsuccessful,"Defensive, OppositeRelatedEvent, Zone",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,502,332867.0,Morgan Gibbs-White,67,33.0,57.6,34.2,SecondHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,504,332867.0,Morgan Gibbs-White,67,34.0,63.5,30.5,SecondHalf,Dispossessed,Successful,"Offensive, OppositeRelatedEvent, Zone",,,,
1903429,Man City,Nottingham Forest,home,Man City,828,355401.0,Rayan Aït-Nouri,67,34.0,36.5,69.5,SecondHalf,Tackle,Unsuccessful,"OppositeRelatedEvent, Zone, StandingSave, Defensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,506,443545.0,Jair Cunha,67,40.0,59.9,12.9,SecondHalf,Foul,Successful,"OppositeRelatedEvent, Foul, Offensive, Zone",,,,
1903429,Man City,Nottingham Forest,home,Man City,829,355401.0,Rayan Aït-Nouri,67,40.0,40.1,87.1,SecondHalf,Foul,Unsuccessful,"OppositeRelatedEvent, Foul, Defensive, Zone",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,507,402596.0,Elliot Anderson,68,16.0,61.7,9.7,SecondHalf,Pass,Successful,"PassEndX, Length, FreekickTaken, Longball, Chipped, Angle, Zone, PassEndY",52.2,0.97,89.9,72.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,508,319785.0,Nikola Milenkovic,68,18.0,89.9,72.9,SecondHalf,Pass,Unsuccessful,"HeadPass, PassEndY, Length, PassEndX, Zone, Angle",11.8,3.77,80.8,62.7
1903429,Man City,Nottingham Forest,home,Man City,831,331254.0,Phil Foden,68,20.0,19.2,37.3,SecondHalf,Interception,Successful,Zone,,,,
1903429,Man City,Nottingham Forest,home,Man City,832,357073.0,Antoine Semenyo,68,22.0,31.5,6.9,SecondHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,home,Man City,833,357073.0,Antoine Semenyo,68,24.0,32.2,4.9,SecondHalf,Pass,Successful,"Zone, PassEndX, Length, PassEndY, Angle",9.9,1.13,36.2,18.1
1903429,Man City,Nottingham Forest,home,Man City,834,331254.0,Phil Foden,68,27.0,36.2,18.1,SecondHalf,Pass,Successful,"Length, Zone, PassEndX, PassEndY, Angle",11.4,3.67,26.8,9.7
1903429,Man City,Nottingham Forest,home,Man City,835,303139.0,Rodri,68,29.0,26.9,9.7,SecondHalf,Pass,Successful,"PassEndX, Angle, Zone, Length, PassEndY",21.0,0.92,39.0,34.2
1903429,Man City,Nottingham Forest,home,Man City,836,394933.0,Matheus Nunes,68,33.0,55.7,29.8,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length",9.9,4.97,58.1,15.7
1903429,Man City,Nottingham Forest,home,Man City,837,331254.0,Phil Foden,68,36.0,60.9,12.9,SecondHalf,Pass,Successful,"Zone, PassEndX, Length, PassEndY, Angle",9.4,3.44,52.4,8.8
1903429,Man City,Nottingham Forest,home,Man City,838,303139.0,Rodri,68,41.0,53.9,17.7,SecondHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",29.3,1.65,51.6,60.6
1903429,Man City,Nottingham Forest,home,Man City,839,374631.0,Marc Guéhi,68,45.0,59.0,69.9,SecondHalf,Pass,Unsuccessful,"Zone, Angle, PassEndY, PassEndX, Length",6.5,6.06,65.0,67.8
1903429,Man City,Nottingham Forest,away,Nottingham Forest,509,332867.0,Morgan Gibbs-White,68,48.0,32.1,42.1,SecondHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,510,332867.0,Morgan Gibbs-White,68,49.0,34.9,52.1,SecondHalf,Pass,Successful,"Zone, Angle, Length, PassEndY, PassEndX",22.4,1.54,35.6,85.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,511,386969.0,Neco Williams,68,55.0,43.4,85.0,SecondHalf,Pass,Successful,"Length, PassEndY, Zone, PassEndX, Angle",12.3,3.21,31.7,83.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,512,445424.0,Murillo,68,57.0,31.7,83.7,SecondHalf,Pass,Successful,"Angle, PassEndY, Length, PassEndX, Zone",13.3,4.54,29.5,64.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,513,319785.0,Nikola Milenkovic,69,0.0,29.5,64.4,SecondHalf,Pass,Successful,"Zone, Length, PassEndX, Angle, PassEndY",11.2,0.02,40.2,64.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,514,402596.0,Elliot Anderson,69,3.0,39.8,64.7,SecondHalf,Pass,Successful,"Zone, Length, Angle, PassEndX, PassEndY",17.2,1.26,44.8,88.8
1903429,Man City,Nottingham Forest,away,Nottingham Forest,515,386969.0,Neco Williams,69,6.0,43.7,87.0,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, PassEndX, Length",7.8,4.02,39.0,78.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,516,402596.0,Elliot Anderson,69,7.0,39.0,78.2,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Zone, Length",24.1,0.37,60.4,91.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,517,332867.0,Morgan Gibbs-White,69,10.0,60.4,90.8,SecondHalf,BallTouch,Unsuccessful,Zone,,,,
1903429,Man City,Nottingham Forest,home,Man City,841,394933.0,Matheus Nunes,69,25.0,36.2,0.0,SecondHalf,Pass,Successful,"Angle, PassEndX, ThrowIn, Length, Zone, PassEndY, Longball",23.0,1.51,37.6,32.5
1903429,Man City,Nottingham Forest,home,Man City,1126,136741.0,Bernardo Silva,69,27.0,31.7,40.1,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, Length, PassEndX",19.8,1.08,40.6,65.7
1903429,Man City,Nottingham Forest,home,Man City,843,386153.0,Rayan Cherki,69,32.0,60.0,69.0,SecondHalf,Pass,Successful,"Angle, Length, PassEndX, Zone, PassEndY",14.5,3.26,46.3,66.4
1903429,Man City,Nottingham Forest,home,Man City,844,136741.0,Bernardo Silva,69,33.0,46.3,66.4,SecondHalf,Pass,Successful,"Zone, Length, PassEndY, PassEndX, Angle",11.9,5.48,54.1,53.8
1903429,Man City,Nottingham Forest,home,Man City,845,303139.0,Rodri,69,37.0,52.8,45.4,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length",29.9,5.11,63.8,4.8
1903429,Man City,Nottingham Forest,home,Man City,846,394933.0,Matheus Nunes,69,40.0,68.6,6.6,SecondHalf,Pass,Successful,"Angle, PassEndY, Length, Zone, PassEndX",12.8,1.97,63.9,24.0
1903429,Man City,Nottingham Forest,home,Man City,847,303139.0,Rodri,69,41.0,63.8,24.9,SecondHalf,Pass,Successful,"Angle, Length, Zone, PassEndY, PassEndX",11.6,1.73,62.1,41.7
1903429,Man City,Nottingham Forest,home,Man City,848,136741.0,Bernardo Silva,69,44.0,62.7,42.6,SecondHalf,Pass,Successful,"Length, Zone, Angle, PassEndX, PassEndY",12.4,4.71,62.7,24.3
1903429,Man City,Nottingham Forest,home,Man City,849,303139.0,Rodri,69,46.0,63.2,29.2,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",11.3,1.45,64.5,45.7
1903429,Man City,Nottingham Forest,home,Man City,850,136741.0,Bernardo Silva,69,50.0,63.7,37.5,SecondHalf,Pass,Successful,"Zone, Angle, Length, PassEndX, PassEndY",14.3,4.06,55.5,20.8
1903429,Man City,Nottingham Forest,home,Man City,851,303139.0,Rodri,69,51.0,55.5,20.8,SecondHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Zone, Length",18.0,5.57,68.5,3.6
1903429,Man City,Nottingham Forest,home,Man City,852,394933.0,Matheus Nunes,69,58.0,60.1,15.1,SecondHalf,Pass,Successful,"Length, Zone, PassEndX, PassEndY, Angle",10.5,5.45,66.8,3.7
1903429,Man City,Nottingham Forest,home,Man City,853,136741.0,Bernardo Silva,70,0.0,66.6,3.9,SecondHalf,Pass,Successful,"Length, Zone, PassEndY, Angle, PassEndX",10.7,1.67,65.6,19.6
1903429,Man City,Nottingham Forest,home,Man City,854,331254.0,Phil Foden,70,2.0,66.4,22.0,SecondHalf,Pass,Successful,"Angle, Zone, PassEndY, PassEndX, Length",14.7,2.38,56.3,37.0
1903429,Man City,Nottingham Forest,home,Man City,855,303139.0,Rodri,70,4.0,57.6,34.8,SecondHalf,Pass,Successful,"PassEndX, Length, PassEndY, Angle, Zone",25.4,1.93,49.0,69.7
1903429,Man City,Nottingham Forest,home,Man City,856,374631.0,Marc Guéhi,70,6.0,59.1,78.9,SecondHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",11.4,0.81,66.6,91.0
1903429,Man City,Nottingham Forest,home,Man City,857,355401.0,Rayan Aït-Nouri,70,10.0,67.6,91.8,SecondHalf,Pass,Successful,"Angle, Zone, PassEndY, PassEndX, Length",14.4,4.93,70.6,71.1
1903429,Man City,Nottingham Forest,home,Man City,858,386153.0,Rayan Cherki,70,14.0,71.3,63.0,SecondHalf,Pass,Successful,"PassEndY, Throughball, Length, Zone, PassEndX, Angle",20.9,6.24,91.2,61.8
1903429,Man City,Nottingham Forest,home,Man City,859,315227.0,Erling Haaland,70,18.0,91.8,62.1,SecondHalf,BallTouch,Unsuccessful,Zone,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,521,78386.0,Matz Sels,71,12.0,3.5,44.7,SecondHalf,Pass,Successful,"Zone, Length, GoalKick, Angle, PassEndX, PassEndY",12.2,5.12,8.1,28.3
1903429,Man City,Nottingham Forest,away,Nottingham Forest,522,319785.0,Nikola Milenkovic,71,18.0,8.9,28.3,SecondHalf,Pass,Successful,"Angle, Zone, PassEndY, PassEndX, Length, Chipped",31.6,0.06,38.9,31.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,523,332867.0,Morgan Gibbs-White,71,20.0,38.9,31.0,SecondHalf,Pass,Successful,"Angle, PassEndY, Zone, HeadPass, PassEndX, Length",16.1,1.10,45.9,52.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,524,350088.0,Callum Hudson-Odoi,71,23.0,45.9,52.1,SecondHalf,Pass,Successful,"Length, Zone, Angle, Chipped, PassEndY, PassEndX",20.5,5.22,55.4,25.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,525,332867.0,Morgan Gibbs-White,71,24.0,47.9,36.0,SecondHalf,Pass,Successful,"Zone, PassEndY, Angle, Length, PassEndX",6.2,2.41,43.5,42.1
1903429,Man City,Nottingham Forest,away,Nottingham Forest,526,328075.0,Ibrahim Sangaré,71,25.0,43.5,42.1,SecondHalf,BallTouch,Unsuccessful,Zone,,,,
1903429,Man City,Nottingham Forest,home,Man City,861,331254.0,Phil Foden,71,27.0,54.4,52.6,SecondHalf,Pass,Unsuccessful,"Angle, Longball, PassEndX, Zone, PassEndY, Length",6.7,5.55,59.1,46.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,527,402596.0,Elliot Anderson,71,28.0,31.9,56.7,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, Length, PassEndX",26.5,0.98,46.0,89.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,528,386969.0,Neco Williams,71,31.0,62.7,84.6,SecondHalf,Pass,Successful,"Angle, Zone, PassEndY, Length, PassEndX",9.8,0.83,69.0,95.3
1903429,Man City,Nottingham Forest,away,Nottingham Forest,529,350088.0,Callum Hudson-Odoi,71,33.0,68.7,93.1,SecondHalf,Pass,Successful,"PassEndY, Angle, PassEndX, Length, Zone",9.5,3.72,61.1,85.5
1903429,Man City,Nottingham Forest,away,Nottingham Forest,530,402596.0,Elliot Anderson,71,36.0,61.1,85.5,SecondHalf,Pass,Successful,"Angle, PassEndY, Zone, PassEndX, Length",8.8,4.61,60.2,72.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,531,328075.0,Ibrahim Sangaré,71,37.0,60.2,72.6,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Zone, Length",10.2,2.10,55.3,85.6
1903429,Man City,Nottingham Forest,away,Nottingham Forest,532,445424.0,Murillo,71,39.0,55.3,85.6,SecondHalf,Pass,Successful,"PassEndX, Length, Zone, Angle, PassEndY",22.8,4.30,46.6,54.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,533,319785.0,Nikola Milenkovic,71,41.0,47.2,52.9,SecondHalf,Pass,Successful,"PassEndX, Length, Angle, PassEndY, Zone",19.3,5.16,55.1,27.3
1903429,Man City,Nottingham Forest,away,Nottingham Forest,534,443545.0,Jair Cunha,71,43.0,55.1,27.0,SecondHalf,Pass,Successful,"Zone, Angle, PassEndX, Length, PassEndY",18.0,5.37,65.5,6.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,535,315543.0,Ola Aina,71,45.0,65.5,6.0,SecondHalf,Pass,Successful,"PassEndX, Length, Angle, PassEndY, Zone",10.4,1.35,67.7,20.9
1903429,Man City,Nottingham Forest,away,Nottingham Forest,536,332867.0,Morgan Gibbs-White,71,47.0,67.7,20.9,SecondHalf,Pass,Successful,"PassEndX, Angle, LayOff, Length, PassEndY, Zone",10.5,3.45,58.2,16.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,537,315543.0,Ola Aina,71,48.0,58.2,16.2,SecondHalf,Pass,Successful,"PassEndX, Angle, Length, PassEndY, Zone",9.0,1.66,57.4,29.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,538,328075.0,Ibrahim Sangaré,71,49.0,57.2,29.4,SecondHalf,Pass,Successful,"PassEndX, Zone, Length, PassEndY, Angle",14.5,3.61,44.9,19.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,539,443545.0,Jair Cunha,71,50.0,44.9,19.7,SecondHalf,Pass,Successful,"PassEndX, Length, Angle, PassEndY, Zone",23.5,1.95,36.6,51.8
1903429,Man City,Nottingham Forest,away,Nottingham Forest,540,319785.0,Nikola Milenkovic,71,55.0,36.6,56.5,SecondHalf,Pass,Successful,"Zone, Length, PassEndX, Angle, PassEndY",21.5,1.35,41.0,87.4
1903429,Man City,Nottingham Forest,away,Nottingham Forest,541,445424.0,Murillo,71,57.0,41.0,87.4,SecondHalf,Pass,Unsuccessful,"PassEndX, Angle, Length, PassEndY, Zone",20.0,0.50,57.7,100.0
1903429,Man City,Nottingham Forest,home,Man City,863,394933.0,Matheus Nunes,72,11.0,37.2,0.0,SecondHalf,Pass,Successful,"Length, Angle, Zone, PassEndX, PassEndY, ThrowIn",20.6,2.57,20.7,15.1
1903429,Man City,Nottingham Forest,home,Man City,864,313171.0,Rúben Dias,72,13.0,20.7,15.1,SecondHalf,Pass,Successful,"PassEndX, Longball, Length, Zone, Angle, PassEndY",32.5,1.51,22.5,62.8
1903429,Man City,Nottingham Forest,home,Man City,865,374631.0,Marc Guéhi,72,16.0,22.5,62.8,SecondHalf,Pass,Successful,"Angle, PassEndX, Length, Zone, PassEndY",11.7,5.91,32.9,56.5
1903429,Man City,Nottingham Forest,home,Man City,866,303139.0,Rodri,72,19.0,34.2,53.2,SecondHalf,Pass,Successful,"Length, Zone, PassEndX, PassEndY, Angle",10.7,5.95,43.8,48.1
1903429,Man City,Nottingham Forest,home,Man City,867,136741.0,Bernardo Silva,72,20.0,43.8,48.1,SecondHalf,Pass,Successful,"PassEndY, Length, PassEndX, Angle, Zone",27.1,1.56,44.2,88.0
1903429,Man City,Nottingham Forest,home,Man City,868,355401.0,Rayan Aït-Nouri,72,25.0,54.0,90.7,SecondHalf,Pass,Successful,"Length, Angle, Zone, PassEndY, PassEndX",11.3,3.74,45.1,81.4
1903429,Man City,Nottingham Forest,home,Man City,869,303139.0,Rodri,72,26.0,44.8,81.1,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Zone, Length, Angle",10.0,5.16,48.9,67.9
1903429,Man City,Nottingham Forest,home,Man City,870,136741.0,Bernardo Silva,72,27.0,48.9,67.9,SecondHalf,Pass,Successful,"Zone, Length, PassEndX, PassEndY, Angle",18.1,2.90,32.2,74.2
1903429,Man City,Nottingham Forest,home,Man City,871,303139.0,Rodri,72,32.0,32.2,74.2,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",12.0,3.06,20.8,75.6
1903429,Man City,Nottingham Forest,home,Man City,872,374631.0,Marc Guéhi,72,34.0,19.4,76.6,SecondHalf,Pass,Successful,"Length, PassEndY, Zone, PassEndX, Angle",14.0,0.44,31.5,85.3
1903429,Man City,Nottingham Forest,home,Man City,873,136741.0,Bernardo Silva,72,36.0,31.9,83.8,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length",11.4,4.71,31.9,67.0
1903429,Man City,Nottingham Forest,home,Man City,874,303139.0,Rodri,72,37.0,30.9,66.7,SecondHalf,Pass,Successful,"PassEndX, Length, Angle, Zone, PassEndY",26.8,4.73,31.3,27.3
1903429,Man City,Nottingham Forest,home,Man City,875,313171.0,Rúben Dias,72,42.0,34.4,13.3,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, Length, PassEndX",22.7,6.03,55.3,4.8
1903429,Man City,Nottingham Forest,home,Man City,876,394933.0,Matheus Nunes,72,43.0,55.3,4.8,SecondHalf,Pass,Successful,"Length, PassEndX, PassEndY, Zone, Angle",17.9,2.96,38.5,9.6
1903429,Man City,Nottingham Forest,home,Man City,877,313171.0,Rúben Dias,72,46.0,36.9,12.9,SecondHalf,Pass,Successful,"Length, Zone, PassEndX, PassEndY, Angle",12.3,5.81,47.3,4.6
1903429,Man City,Nottingham Forest,home,Man City,878,394933.0,Matheus Nunes,72,53.0,38.0,6.3,SecondHalf,Dispossessed,Successful,"Zone, Offensive, OppositeRelatedEvent",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,550,386969.0,Neco Williams,72,53.0,62.0,93.7,SecondHalf,Tackle,Successful,"StandingSave, Zone, OppositeRelatedEvent, Defensive",,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,543,350088.0,Callum Hudson-Odoi,72,55.0,62.7,90.0,SecondHalf,BallRecovery,Successful,,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,544,350088.0,Callum Hudson-Odoi,72,56.0,63.0,90.0,SecondHalf,Pass,Successful,"Angle, PassEndX, Zone, Length, PassEndY",11.7,4.38,59.4,73.7
1903429,Man City,Nottingham Forest,away,Nottingham Forest,545,328075.0,Ibrahim Sangaré,72,57.0,59.4,73.8,SecondHalf,Pass,Successful,"Length, PassEndX, Angle, Zone, PassEndY",20.1,0.51,76.1,88.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,546,350088.0,Callum Hudson-Odoi,72,59.0,78.5,86.5,SecondHalf,Pass,Unsuccessful,"Zone, Angle, LeftFoot, Chipped, PassEndY, PassEndX, Length, Cross",14.8,5.52,88.7,71.5
1903429,Man City,Nottingham Forest,home,Man City,879,313171.0,Rúben Dias,73,0.0,8.5,22.9,SecondHalf,BallTouch,Successful,Zone,,,,
1903429,Man City,Nottingham Forest,away,Nottingham Forest,547,350088.0,Callum Hudson-Odoi,73,3.0,91.9,92.6,SecondHalf,Pass,Successful,"PassEndY, Length, Angle, PassEndX, Zone",12.0,3.35,80.7,89.0
1903429,Man City,Nottingham Forest,away,Nottingham Forest,548,386969.0,Neco Williams,73,6.0,80.7,89.0,SecondHalf,Pass,Unsuccessful,"Cross, Length, Zone, PassEndX, Longball, Chipped, PassEndY, Angle, RightFoot",43.2,5.21,100.0,33.2
1903429,Man City,Nottingham Forest,home,Man City,881,262515.0,Gianluigi Donnarumma,73,26.0,4.9,54.4,SecondHalf,Pass,Successful,"Zone, Angle, PassEndY, Length, GoalKick, PassEndX",10.1,0.69,12.3,63.9
1903429,Man City,Nottingham Forest,home,Man City,882,374631.0,Marc Guéhi,73,28.0,17.0,64.5,SecondHalf,Pass,Successful,"PassEndY, Zone, Angle, PassEndX, Length",21.9,5.43,30.7,40.3
1903429,Man City,Nottingham Forest,home,Man City,883,136741.0,Bernardo Silva,73,32.0,29.8,38.4,SecondHalf,Pass,Successful,"PassEndX, Zone, Length, Angle, PassEndY",17.2,4.90,32.9,13.5
1903429,Man City,Nottingham Forest,home,Man City,884,394933.0,Matheus Nunes,73,34.0,32.9,13.5,SecondHalf,Pass,Successful,"Length, Zone, PassEndY, Angle, PassEndX",14.4,1.68,31.4,34.5
1903429,Man City,Nottingham Forest,home,Man City,885,136741.0,Bernardo Silva,73,35.0,31.4,34.5,SecondHalf,Pass,Successful,"Angle, PassEndY, PassEndX, Length, Zone",7.8,0.74,36.9,42.3
1903429,Man City,Nottingham Forest,home,Man City,886,303139.0,Rodri,73,36.0,36.9,42.3,SecondHalf,Pass,Successful,"Length, PassEndX, PassEndY, Angle, Zone",9.4,5.39,42.5,31.6
1903429,Man City,Nottingham Forest,home,Man City,887,331254.0,Phil Foden,73,42.0,70.4,47.5,SecondHalf,Pass,Successful,"PassEndX, PassEndY, Zone, Length, Angle",10.5,1.79,68.2,62.5
1903429,Man City,Nottingham Forest,home,Man City,888,386153.0,Rayan Cherki,73,43.0,68.2,62.5,SecondHalf,Pass,Unsuccessful,"Length, PassEndX, Offensive, Angle, Zone, OppositeRelatedEvent, PassEndY",8.2,0.49,75.1,68.2
1903429,Man City,Nottingham Forest,away,Nottingham Forest,551,315543.0,Ola Aina,73,43.0,24.9,31.8,SecondHalf,BlockedPass,Successful,"OppositeRelatedEvent, Defensive, Zone",,,,
1903429,Man City,Nottingham Forest,home,Man City,889,386153.0,Rayan Cherki,73,45.0,65.4,75.4,SecondHalf,Pass,Successful,"Angle, PassEndX, PassEndY, Zone, Length",7.5,1.64,64.9,86.4
1903429,Man City,Nottingham Forest,home,Man City,890,355401.0,Rayan Aït-Nouri,73,48.0,66.3,90.0,SecondHalf,Pass,Successful,"PassEndY, Length, PassEndX, Angle, Zone",7.7,4.05,61.8,81.1
1903429,Man City,Nottingham Forest,home,Man City,891,386153.0,Rayan Cherki,73,50.0,64.9,70.9,SecondHalf,Pass,Successful,"PassEndX, Length, Zone, PassEndY, Angle",7.2,0.16,71.7,72.6
1903429,Man City,Nottingham Forest,home,Man City,892,331254.0,Phil Foden,73,52.0,71.7,72.6,SecondHalf,Pass,Successful,"PassEndY, Angle, PassEndX, Length, Zone",10.5,2.20,65.8,85.0
1903429,Man City,Nottingham Forest,home,Man City,893,355401.0,Rayan Aït-Nouri,73,53.0,65.8,85.0,SecondHalf,Pass,Successful,"Length, Zone, Angle, PassEndY, PassEndX",11.1,4.30,61.6,70.0
1903429,Man City,Nottingham Forest,home,Man City,894,386153.0,Rayan Cherki,73,53.0,61.6,70.0,SecondHalf,Pass,Successful,"PassEndY, Angle, Zone, PassEndX, Length",9.1,0.87,67.2,80.2
1903429,Man City,Nottingham Forest,home,Man City,895,355401.0,Rayan Aït-Nouri,73,54.0,67.2,80.2,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Angle, Length, Zone",6.4,3.69,62.0,75.3
1903429,Man City,Nottingham Forest,home,Man City,896,386153.0,Rayan Cherki,73,55.0,62.0,75.3,SecondHalf,Pass,Successful,"PassEndY, PassEndX, Zone, Length, Angle",7.7,0.72,67.5,82.8
1903429,Man City,Nottingham Forest,home,Man City,897,355401.0,Rayan Aït-Nouri,73,55.0,67.5,82.8,SecondHalf,Pass,Successful,"PassEndY, Zone, Length, Angle, PassEndX",7.9,3.91,62.1,74.8
1903429,Man City,Nottingham Forest,home,Man City,898,386153.0,Rayan Cherki,73,56.0,62.1,74.8,SecondHalf,Pass,Successful,"Zone, Length, PassEndY, PassEndX, Angle",13.1,5.06,66.4,56.7
1903429,Man City,Nottingham Forest,home,Man City,899,303139.0,Rodri,73,58.0,66.4,56.7,SecondHalf,Pass,Successful,"PassEndX, Length, Angle, Zone, PassEndY",14.5,4.45,62.8,36.1
1903429,Man City,Nottingham Forest,home,Man City,900,136741.0,Bernardo Silva,74,0.0,62.5,36.6,SecondHalf,Pass,Successful,"Zone, PassEndX, Length, PassEndY, Angle",20.8,4.93,66.7,6.7
1903429,Man City,Nottingham Forest,home,Man City,901,394933.0,Matheus Nunes,74,7.0,66.7,6.7,SecondHalf,Pass,Successful,"Length, PassEndY, PassEndX, Angle, Zone",13.9,1.37,69.3,26.7
